target,Density,MP,Tg,logP,logD,A_pKa,B_pKa,logS,logPapp,Kinetic_Solubility_Pred,Soubility_ethanol,Soubility_methanol,Soubility_DMF,Max_organic_solubility,Min_organic_solubility,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,MaxPartialCharge,MinPartialCharge,BalabanJ,TPSA,FractionCSP3,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumBridgeheadAtoms,NumHAcceptors,NumHeterocycles,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumSpiroAtoms,NumUnspecifiedAtomStereoCenters,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_ArN,fr_Ar_COO,fr_Ar_NH,fr_Ar_OH,fr_C_S,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_amidine,fr_aniline,fr_azide,fr_bicyclic,fr_halogen,fr_ketone,fr_lactam,fr_lactone,fr_nitro,fr_nitro_arom,fr_phos_acid,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_unbrch_alkane
1,1.273156762,152.4258423,9.677577972,1.820451498,2.944033384,10.17831612,7.403566837,-4.190075874,-5.860010624,1,-2.218351656,-2.403639194,-2.350958939,-1.925928281,-2.983954285,13.05724176,0.272136083,-0.37958629,0.825045532,11.90909091,302.349,0.233779759,-0.488915218,1.85006967,64.35,0.235294118,0,0,0,1,2,0,2,1,0,3,0,7,0,0,0,0,2,2.3681,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.200879812,94.33581543,-43.9352417,0.689637303,1.262873292,8.870663643,3.136548042,-1.873251915,-4.746552944,1,-2.277416757,-2.37636299,-2.421884668,-1.992031065,-3.129796484,10.45591884,0.114537037,-0.836663832,0.69281601,10.8,218.253,0.404008434,-0.448993765,4.165604765,104.64,0.777777778,0,0,0,2,0,0,0,0,0,4,0,6,0,0,0,0,0,0.9834,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.315651298,165.3052979,40.51491928,2.218134403,2.108501196,8.926907539,8.417259216,-4.162451744,-5.066563129,1,-2.331446216,-2.536546105,-2.590102713,-2.144654629,-3.439217229,13.39145513,0.160541793,-0.302883313,0.657745219,18.06666667,410.493,0.256480374,-0.355890959,1.232849231,64.16,0.52173913,0,2,2,0,1,2,3,0,0,6,4,4,1,1,0,0,5,3.59042,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
1,1.372712016,184.8749237,40.63084793,1.623055458,-0.89338088,2.692261696,7.253866196,-2.233654022,-5.232908726,1,-2.801908775,-2.672224356,-2.629988066,-2.171965735,-3.868436159,12.50149628,0.284832294,-1.008609086,0.635663773,34.47826087,341.433,0.327399385,-0.479672802,1.709743604,112.73,0.8,1,2,3,2,0,0,0,3,0,5,2,3,2,3,0,0,3,0.2797,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,1.204893589,113.5309525,37.33340836,2.549380541,0.965273261,11.87307167,7.430296898,-2.245854616,-5.280583382,1,-2.507735968,-2.607879003,-2.794988606,-2.127608144,-3.449274886,5.546260747,0.361909486,0.361909486,0.837128936,12.36842105,259.353,0.121177707,-0.496662445,2.293928558,60.17,0.4,0,0,0,0,1,1,2,1,0,4,1,6,0,0,0,1,2,2.7827,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.32027185,173.5435486,56.86056137,1.432580233,0.859122157,10.84640503,3.91587925,-2.982169867,-6.524550915,1,-2.517731424,-2.585941243,-2.603524142,-2.147909317,-3.262264604,12.64214129,0.166710811,-0.332035147,0.832522008,14.72413793,399.443,0.220215693,-0.492703839,2.41412798,83.09,0.363636364,1,0,1,1,2,0,2,1,0,6,0,5,0,0,0,0,3,2.8716,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,1.567103028,255.7828827,82.71513367,0.884737968,0.770487666,8.582674026,5.770796299,-3.327565432,-5.705415249,1,-2.293279421,-2.271022813,-2.380110613,-1.828027701,-3.244438391,11.96310636,0.062538318,-4.058960157,0.756039544,20.59090909,338.772,0.253985368,-0.363115257,2.229556596,109.49,0.071428571,0,1,1,1,2,0,2,1,0,4,1,2,0,0,0,1,3,0.9242,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,1.131969213,199.7429047,-21.07652664,-1.891112566,-2.088171244,8.699995995,5.514050484,0.814070225,-4.709133148,1,-2.31949224,-2.372826458,-2.245078928,-2.008152557,-3.093249503,10.28862245,0.118055556,-0.702824074,0.600059465,14.18181818,161.225,0.404473487,-0.440684769,3.694259125,52.32,0.857142857,0,0,0,1,0,0,0,1,0,2,0,3,0,0,0,1,0,0.1764,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.24848783,132.7965698,22.20502853,1.997019172,0.792024374,11.01875305,8.944505692,-2.95966506,-4.877436161,1,-2.289184161,-2.46846279,-2.432373345,-1.990377765,-3.240121292,12.53365471,0.230960577,-0.230960577,0.67474303,10.5,388.464,0.251326501,-0.492688848,1.980099996,69.26,0.380952381,0,0,0,1,2,0,2,0,0,6,0,10,0,0,0,0,2,2.5828,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.131597996,93.04441833,-4.410022736,4.083589554,2.077476025,10.04002857,8.859073639,-4.901510239,-4.368517876,1,-2.487222408,-2.35740493,-2.599338718,-1.948838678,-3.442666134,11.54103458,0.440975057,-0.620763889,0.886395835,24.04761905,287.447,0.093624714,-0.384827825,1.753007807,23.47,0.684210526,1,1,2,0,1,0,1,1,0,2,1,5,1,2,0,1,3,3.9404,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.312892795,196.7880707,2.452636719,0.771191716,0.597023368,9.993055344,2.519210339,-1.690037727,-4.556435108,1,-2.153083146,-2.249401377,-2.158239395,-1.807184612,-3.133931216,11.01092971,0.170416667,-0.818582294,0.688599544,9.230769231,178.191,0.318326205,-0.351301299,2.504454987,72.19,0.111111111,0,0,0,3,1,0,1,0,0,2,0,2,0,0,0,0,1,0.424,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.300942659,171.9028625,58.95109177,3.861175776,2.855417967,8.746320724,7.951325417,-5.03926754,-5.644530296,0,-2.378958579,-2.35734241,-2.678574802,-2.058214185,-3.43438347,9.459849106,0.019604918,-0.019604918,0.619467159,15.23333333,404.47,0.257790787,-0.489627375,1.633091558,104.2,0.347826087,1,0,1,0,2,1,3,1,0,7,1,7,0,0,0,0,4,3.63168,0,1,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.266011953,143.9813995,66.9940033,3.753792763,2.51009798,11.49147987,8.400539398,-4.809100151,-5.113891602,0,-2.404217039,-2.600982453,-2.696923729,-2.125010185,-3.432145926,5.510488443,0.399264652,0.399264652,0.413156181,11.21212121,446.555,0.124135392,-0.496543799,1.756645612,77.33,0.32,0,0,0,0,2,2,4,0,0,8,2,9,0,0,0,0,4,4.1836,0,0,0,0,0,0,0,5,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.223692775,157.9370117,36.53356552,1.771288633,-0.331880808,11.29250145,9.148290634,-1.963852406,-4.878213406,1,-2.587923656,-2.755818007,-2.729315396,-2.333352129,-3.570928194,11.07486261,0.082515721,-0.310745814,0.883130505,18.23809524,287.363,0.407050615,-0.447355397,1.77395493,57.36,0.4375,0,1,1,1,1,1,2,1,0,3,2,5,1,1,0,0,3,1.9229,0,0,0,0,1,0,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1.328195572,233.411438,46.87717056,2.159943342,1.72175312,10.7374897,6.638674736,-2.818470001,-5.499566555,1,-2.641524741,-2.703421552,-2.682092785,-2.251859969,-3.623361335,12.95619992,0.111527778,0.111527778,0.788847667,14.63636364,294.358,0.256186539,-0.348430439,1.767961253,53.92,0.294117647,0,1,1,1,1,2,3,0,0,3,3,2,0,0,0,0,4,2.40832,0,0,0,0,1,0,0,3,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
1,1.706118584,158.3997803,55.40275192,2.871350288,3.405188084,10.63205147,6.02336216,-3.288764477,-5.150702477,1,-2.458755586,-2.53780182,-2.586410736,-2.094936745,-3.330483724,11.88749402,0.265138889,-4.676677178,0.824828606,11.93333333,234.202,0.572597123,-0.405743333,2.38010793,48.14,0.125,0,0,0,0,1,1,2,0,0,4,1,1,0,0,0,0,2,2.7771,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0
1,1.962807059,237.6087646,70.52937317,-0.592730045,-0.25495553,9.958525658,3.035912514,-1.504841089,-5.961851597,1,-2.227213962,-2.349905472,-2.330713855,-1.993887158,-3.3003807,13.22259795,0.03225907,-1.315924981,0.471833647,30.2,285.235,0.312177239,-0.393566854,2.070664128,139.54,0.5,0,1,1,0,0,2,2,4,0,9,3,2,1,1,0,0,3,-1.8409,0,3,1,0,0,0,0,4,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.393253922,247.589386,72.0774231,2.201651335,3.312004089,11.4012928,5.467974663,-3.913801908,-5.111160278,0,-2.516943694,-2.720147316,-2.739368021,-2.168798319,-3.7245197,11.77982572,0.059934966,-3.82197733,0.492150103,11.64516129,437.529,0.237887166,-0.329236247,1.627309736,119.03,0.19047619,0,0,0,0,2,2,4,0,0,8,2,5,0,0,0,0,4,3.13904,0,0,0,0,0,0,0,5,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,1.124503851,196.1902161,-10.18130493,2.090770721,0.85436523,7.557652473,5.150667191,-3.780447483,-5.920128345,1,-2.524901059,-2.429026811,-2.545659095,-2.000185457,-3.401922,11.74294785,0.405626417,-0.684362245,0.863348039,25.86956522,317.497,0.105031648,-0.383527112,1.779776364,23.47,0.7,1,1,2,0,1,0,1,1,0,2,1,4,1,2,0,1,3,2.8465,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1.285359502,160.2370453,31.85544205,1.872745275,-0.378625154,7.416426182,6.779565334,-1.514302015,-5.839666367,1,-2.446827726,-2.464929777,-2.265850609,-2.020863605,-3.515549765,12.51221018,0.057581255,-0.593459231,0.512333158,37.7826087,318.393,0.315555895,-0.461341799,1.439573712,59.06,0.611111111,0,3,3,0,1,0,1,6,2,4,3,4,3,3,0,0,4,1.0627,0,1,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0
1,1.815526366,267.2003784,84.45227051,0.638137221,0.440281868,9.26011467,6.952691078,-3.702618837,-5.801877022,1,-2.435395831,-2.499242823,-2.630250273,-2.003377755,-3.565708384,12.03123079,0.080972222,-4.151088064,0.656446502,21.35,380.662,0.243984159,-0.365578565,2.674326652,118.36,0.25,0,1,1,0,1,0,1,1,0,5,1,2,0,0,0,1,2,0.821,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,3,0,0,0,0,0,0,0,0,2,0,0
1,1.288015962,195.640564,67.71707153,1.509043932,1.502689242,10.46248627,7.796608925,-3.306272507,-5.662344456,1,-2.794581336,-2.980803503,-2.940098079,-2.371391377,-3.760486017,12.8533494,0.005020979,-0.005020979,0.638012176,17.125,434.548,0.269550666,-0.367740192,1.433048267,91.21,0.47826087,1,1,2,1,0,3,3,0,0,8,4,5,1,2,0,0,5,2.7964,0,0,0,0,0,0,0,6,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.366944194,205.6661835,37.90904617,3.33308363,3.580265999,9.985203743,7.917672157,-4.780260563,-4.868455887,0,-2.534126569,-2.641288704,-2.760739795,-2.093326486,-3.617889712,11.06885459,0.397677338,-0.532742984,0.832712414,10.55555556,265.338,0.413189963,-0.452571857,2.193990274,67.01,0.333333333,0,0,0,1,1,1,2,0,0,4,1,4,0,0,0,0,2,3.2433,0,0,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1.456311345,199.1773682,56.49442673,1.248131037,-1.174183369,2.710593939,7.178793907,-1.914552093,-6.050498962,1,-2.603319906,-2.500363814,-2.460703523,-2.069526925,-3.634850555,12.3475389,0.060620504,-1.056554474,0.553031528,28.04,365.411,0.327399385,-0.507966625,1.704346484,132.96,0.4375,0,2,2,2,1,0,1,4,0,6,2,4,2,2,0,0,3,0.0237,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
1,1.222114086,142.8845673,13.44851303,0.89743185,0.766684055,10.17236137,3.973189116,-1.40559876,-4.53885603,1,-2.384861913,-2.442319255,-2.432658926,-1.956229104,-3.303970934,11.83614182,0.152979182,-0.656284958,0.770192058,11.66666667,250.298,0.244753661,-0.381996662,2.481951907,67.43,0.384615385,0,0,0,2,1,0,1,1,0,3,0,6,0,0,0,0,1,0.4539,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.73451972,180.2477417,34.82449722,-0.563891888,0.237635374,7.701154709,1.595778942,-1.033926845,-5.879118919,1,-2.060615893,-2.143206105,-2.131675689,-1.700476778,-3.081550872,12.60131771,0.172148526,-4.920006299,0.662291974,26.95,296.201,0.42262951,-0.393568836,2.434771466,104.55,0.6,0,1,1,0,0,1,1,3,0,6,2,2,1,1,0,0,2,-0.8039,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,1.394916773,193.9335632,63.31089401,3.349606752,3.232900381,6.821702003,6.133231163,-3.490625381,-5.137589931,0,-2.547667448,-2.768693398,-2.748252443,-2.014886903,-3.645683489,12.6930818,0.173117974,-0.266613609,0.465717306,14.36363636,488.017,0.266999546,-0.395044548,1.431592913,106.51,0.363636364,0,1,1,1,1,2,3,0,0,9,3,7,1,1,0,0,4,3.31354,0,1,0,0,0,0,0,5,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.128209472,101.8203201,-3.040283203,4.159766674,2.187459707,10.11582947,8.781728745,-5.016742229,-4.422564983,1,-2.501254769,-2.371437291,-2.599338718,-1.962871039,-3.442666134,11.48634708,0.448787557,-0.61586593,0.886395835,24.04761905,287.447,0.093624714,-0.384827825,1.719398462,23.47,0.684210526,1,1,2,0,1,0,1,1,0,2,1,5,1,2,0,1,3,3.9404,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.20229125,124.0981522,22.88162613,1.666559577,0.070588827,10.55795002,9.453813553,-2.480743408,-4.750472546,1,-2.491715851,-2.57307584,-2.530480255,-2.132001468,-3.263500986,11.8220727,0.084861612,-0.670239188,0.571013743,12.08333333,336.432,0.223858453,-0.490079574,2.7300915,87.66,0.555555556,0,0,0,1,1,0,1,1,0,5,0,10,0,0,0,1,1,2.3655,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,1.272721767,135.8195496,20.06154251,3.244016647,1.273970962,10.60500145,9.419066429,-4.667265892,-5.04567194,1,-2.521740957,-2.555582249,-2.539881768,-2.062235317,-3.659240992,12.54057788,0.132578342,-3.248905717,0.705059223,18.33333333,382.529,0.178202255,-0.360888766,1.518778619,53.17,0.363636364,0,1,1,0,2,1,3,1,0,3,2,6,1,1,0,0,4,3.821,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1.222343683,130.6080933,17.24901199,1.732907057,1.753067017,9.297399521,7.999557018,-3.240591049,-5.013469696,1,-2.669864332,-2.720516555,-2.721174199,-2.246023511,-3.632135342,12.48346217,0.010271401,-0.593711207,0.639855056,16,427.545,0.238068067,-0.49287001,1.384048699,74.27,0.458333333,0,1,1,1,2,0,2,1,0,6,1,9,1,1,0,1,3,2.30804,0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.444658637,203.2614441,50.25953293,-0.006090641,-0.774256706,6.583296776,2.723848343,-2.802292347,-5.424525261,1,-2.623172745,-2.834474033,-2.772309819,-2.22105372,-3.786079567,12.07787565,0.017106481,-3.782628142,0.804881137,11.25,294.336,0.349010491,-0.398727717,2.306747468,107.08,0.166666667,0,0,0,0,1,1,2,0,0,6,1,4,0,0,0,0,2,0.6462,0,0,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.321772218,114.8924255,39.70425797,-0.236832142,-0.667763948,11.20611,7.768455029,-0.744338989,-5.435122013,1,-2.268364696,-2.326099552,-2.38778023,-1.936135221,-3.036310198,11.02198389,0.069008881,-0.88375,0.65403682,11.77777778,254.286,0.233338859,-0.496751427,2.815288501,93.81,0.416666667,0,0,0,1,1,0,1,1,0,5,0,6,0,0,0,1,1,-0.1879,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.224109888,175.852829,36.63263321,3.140829802,1.540831804,10.09105396,9.306742668,-4.787877083,-4.815896988,1,-2.350268044,-2.380557512,-2.463264264,-1.9503062,-3.500531241,13.36732021,0.249777436,-0.562471183,0.838866757,19.29166667,324.399,0.12273125,-0.36083985,2.018403095,36.26,0.35,0,1,1,0,2,0,2,1,0,3,1,5,0,0,0,1,3,3.81298,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1,1.551378131,238.7975159,75.46591187,0.360045075,0.713184953,8.929063797,7.774073124,-2.917336941,-6.464672089,1,-2.513346865,-2.632768862,-2.701318807,-2.091088754,-3.635248303,11.81545918,0.006200869,-3.949210063,0.751957677,18.83333333,289.744,0.254514477,-0.364598152,2.575947884,101.29,0.3,0,1,1,1,1,0,1,1,0,4,1,2,0,0,0,1,2,0.8788,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,1.815372467,108.3192062,7.796367645,0.493800879,-0.31093049,6.608490467,5.820509911,-1.884667039,-6.246230602,1,-2.383335892,-2.432055822,-2.398924643,-2.062472278,-3.336074156,11.58532116,0.170801393,0.170801393,0.711434514,16.375,356.058,0.223030454,-0.339123864,2.331080356,40.62,0.8,0,1,1,2,0,0,0,0,0,2,1,4,1,1,0,0,1,1.2272,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1.531929493,166.371048,53.53329086,0.933820128,-0.01389432,2.304274082,6.957997322,-1.848084688,-5.857639313,1,-2.59625953,-2.495912832,-2.417558127,-1.923183743,-3.607847195,12.27595504,0.113762477,-1.259802337,0.672381194,24.08333333,367.814,0.353398596,-0.476529199,1.714484635,112.73,0.266666667,0,2,2,2,1,0,1,3,0,5,2,4,1,1,0,0,3,0.6213,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0
1,1.447986245,135.4750977,52.08555984,0.852166414,0.119533539,2.588562965,7.138058662,-1.567265153,-7.000575542,1,-2.625676689,-2.527686985,-2.451596644,-1.962670471,-3.61231527,12.2852143,0.150799515,-1.246469004,0.692865855,24.08333333,349.774,0.35333823,-0.476529906,1.714484635,112.73,0.3125,0,2,2,2,1,0,1,3,0,4,2,4,1,1,0,0,3,0.7108,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1,1.36553669,233.3172302,62.05111313,1.326757669,0.987443089,7.357151031,7.221861362,-2.857452154,-4.886251926,1,-2.66577695,-2.747783389,-2.755008502,-2.328434195,-3.517895521,12.50881962,0.090671408,-0.276334653,0.830622666,19.85714286,387.44,0.251321571,-0.492842072,1.52231749,103.04,0.526315789,0,2,2,1,1,1,2,1,0,8,3,4,2,2,0,1,4,1.0568,0,0,1,0,0,0,0,4,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.342219949,135.6228027,42.28207016,1.550110698,0.245746374,6.249374866,8.145712852,-2.285741329,-5.746710777,1,-2.66082462,-2.874898831,-2.872897989,-2.20592477,-3.827354646,12.72365906,0.021069381,-0.394085412,0.872610283,17.32,339.399,0.332113125,-0.356166319,2.111343996,97.05,0.388888889,0,1,1,0,1,1,2,1,0,7,2,3,1,1,0,0,3,0.39448,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.528330207,208.2651215,61.44995499,0.222310185,-1.129033327,5.133559704,2.513307095,-2.52307868,-5.706308842,1,-2.46386844,-2.582579075,-2.733881758,-2.080382091,-3.564296024,11.90909864,0.138475057,-3.614398148,0.817330737,11.35294118,270.339,0.263206343,-0.398727717,2.276726284,97.97,0.111111111,0,0,0,0,1,1,2,0,0,6,1,3,0,0,0,0,2,1.22952,0,0,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.224411607,144.7359619,37.45728683,1.691644311,2.839753866,13.03447819,8.616189003,-1.557149291,-5.156635761,1,-2.603198526,-2.689583405,-2.911508539,-2.148433816,-3.560147398,5.690909313,0.641018519,0.641018519,0.797872685,20.78571429,211.334,0.179980179,-0.375102201,1.982942537,50.94,0.7,1,0,1,0,0,1,1,1,0,4,1,3,0,0,0,0,2,1.5822,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.471094966,100.4117584,30.75854111,-0.354470968,0.0771842,10.10050583,1.89759922,-1.373033881,-5.159018517,1,-2.447564456,-2.487935541,-2.466229076,-2.004694217,-3.407872747,11.70027416,0.264560658,-0.670648148,0.445400429,26.10526316,267.245,0.329958489,-0.393665572,2.341856937,133.08,0.6,0,1,1,0,0,1,1,3,0,6,2,3,1,1,0,0,2,-0.19628,0,1,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.417849898,176.7307587,69.35353088,3.269454241,2.361240387,11.51594734,8.950486183,-4.92754221,-5.039538383,0,-2.377367904,-2.5985893,-2.723328095,-2.055563008,-3.660609691,13.88247659,0.068580248,-0.627303668,0.533055459,15.86666667,450.345,0.165691689,-0.482024591,1.583535194,77.99,0.333333333,0,1,1,0,1,2,3,1,0,6,3,5,1,1,0,0,4,5.0377,0,0,1,0,0,0,0,3,1,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0
1,1.534510374,268.9038086,75.2414856,0.278999329,0.909852505,9.252855301,1.62488699,-2.702223539,-5.391477108,1,-2.659907165,-2.645154093,-2.664384728,-2.173040288,-3.546005004,12.31449169,0.096521873,-0.958796296,0.537539172,22,273.248,0.263896794,-0.398059743,1.999964759,109.57,0.230769231,0,2,2,4,1,0,1,1,0,5,2,1,1,1,0,1,3,-0.33,0,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,1.228523254,111.3069458,6.762588501,3.853374481,3.592390537,10.86751747,8.634737015,-4.838562012,-4.839138508,0,-2.477664967,-2.589536529,-2.725479081,-1.928466308,-3.525168687,3.420509711,1.071984549,1.071984549,0.925960222,15.23809524,298.455,0.050843456,-0.368071347,1.876311806,15.27,0.333333333,0,1,1,0,2,0,2,0,0,3,1,3,1,1,0,0,3,3.86424,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.441058397,203.1950989,45.51118088,0.484053254,-0.202619553,7.80935955,2.749978542,-2.634413719,-4.75409317,1,-2.516516354,-2.629985855,-2.703750961,-2.148770462,-3.551544807,11.92095049,0.150326909,-3.598148148,0.806425949,11.05882353,249.295,0.262547459,-0.398727717,2.285509074,85.08,0,0,0,0,0,1,1,2,0,0,4,1,3,0,0,0,0,2,1.4646,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.390424252,218.6419983,50.38562393,0.349521041,-0.261673689,6.808115959,2.125236988,-2.520714283,-5.54266119,1,-2.581348819,-2.66155047,-2.786517337,-2.199332582,-3.671411005,12.10355064,0.064189815,-3.694166667,0.828526701,11.26315789,278.337,0.263723645,-0.398727717,2.330509006,97.97,0.166666667,0,0,0,0,1,1,2,0,0,5,1,3,0,0,0,0,2,1.47644,0,0,1,0,0,0,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.335547209,132.8087311,34.41524887,3.112885952,1.707139254,11.03757572,7.100766182,-4.614989758,-4.834116936,1,-2.384693494,-2.607983179,-2.601514896,-2.068393908,-3.37262059,12.82469712,0.261678621,-0.540535771,0.737775153,10.09090909,303.337,0.411173408,-0.449606767,1.965180296,76.38,0.1875,0,0,0,1,2,0,2,0,0,4,0,5,0,0,0,0,2,3.5884,0,0,1,0,0,0,0,0,2,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1.155540109,99.27062988,16.975811,2.618421793,-0.386953115,10.02354336,9.600730896,-4.305484772,-5.417471886,1,-2.645280178,-2.568886022,-2.597678887,-2.131497817,-3.53622037,12.73829082,0.356609033,-0.926041667,0.802071198,14.04,339.483,0.233716328,-0.368554917,2.502189299,59.22,0.428571429,0,0,0,1,1,1,2,1,0,3,1,8,0,0,0,1,2,3.3619,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.288828373,161.0792084,23.85336685,0.12364769,-1.044523239,9.46437645,9.64136219,-1.40955615,-5.575526714,1,-2.163212379,-2.362077993,-2.525179156,-1.909064814,-3.194320909,11.02640852,0.310948381,-3.256582063,0.724121853,13.61111111,272.37,0.229318852,-0.387083444,2.645578495,78.43,0.5,0,0,0,0,1,0,1,1,0,4,0,6,0,0,0,1,1,1.0895,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.458075881,181.9725342,64.72450256,0.648465872,-0.489123344,5.135091782,2.672561169,-2.698591232,-5.014262676,1,-2.5149354,-2.648921175,-2.75994694,-2.258822792,-3.597695749,11.88854308,0.117919501,-3.644814815,0.804736707,11.35294118,253.283,0.262637665,-0.398727717,2.276726284,98.22,0.1,0,0,0,0,1,1,2,0,0,5,1,3,0,0,0,0,2,1.36602,0,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,1.215167046,93.90888977,21.61719894,3.685788631,0.284795761,10.8271656,7.846225739,-3.149895906,-4.730229378,1,-2.582722203,-2.691024913,-2.723804541,-1.984354013,-3.608348065,9.021901773,0.229372852,0.229372852,0.731780104,12.73913043,335.879,0.073705035,-0.395044572,1.914106434,48.39,0.5,0,0,0,0,1,1,2,1,0,4,1,9,0,0,0,1,2,3.783,0,1,0,0,0,0,0,2,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
